IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
150832535,NON-CRIMINAL,DEATH REPORT/ CAUSE UNKNOWN,Tuesday,9/22/2015,14:25,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.4119658,37.78491419,(37.7849141859562/ -122.411965795229)
150832331,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,9/22/2015,14:20,CENTRAL,NONE,300 Block of POWELL ST,-122.4083843,37.78782711,(37.7878271137225/ -122.408384275542)
150832444,VANDALISM,MALICIOUS MISCHIEF/ BREAKING WINDOWS,Tuesday,9/22/2015,14:20,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.4072441,37.78656476,(37.7865647607685/ -122.407244087032)
150832290,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,14:18,SOUTHERN,NONE,1300 Block of HOWARD ST,-122.4142178,37.77423917,(37.774239170665/ -122.414217817669)
156234717,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,14:15,SOUTHERN,NONE,11TH ST / HARRISON ST,-122.4124833,37.77063059,(37.7706305910776/ -122.41248326348)
150832353,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,14:08,NORTHERN,NONE,1600 Block of BAY ST,-122.434177,37.80300443,(37.8030044258258/ -122.434177010449)
150832397,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,14:01,SOUTHERN,NONE,700 Block of 4TH ST,-122.3945483,37.77666519,(37.7766651941599/ -122.394548293028)
156238098,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,14:00,BAYVIEW,NONE,100 Block of AUGUSTA ST,-122.4040757,37.73442594,(37.7344259436568/ -122.404075724242)
150854733,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,9/22/2015,14:00,NORTHERN,NONE,1800 Block of WASHINGTON ST,-122.4237213,37.79299795,(37.792997949977/ -122.423721283984)
150833420,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,9/22/2015,14:00,SOUTHERN,NONE,100 Block of 4TH ST,-122.4031614,37.78369095,(37.7836909533775/ -122.40316136589)
150849176,BURGLARY,BURGLARY OF APARTMENT HOUSE/ UNLAWFUL ENTRY,Tuesday,9/22/2015,13:57,NORTHERN,NONE,1900 Block of WASHINGTON ST,-122.4253641,37.79278984,(37.7927898432236/ -122.425364132208)
150832789,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,9/22/2015,13:55,CENTRAL,NONE,300 Block of POWELL ST,-122.4083843,37.78782711,(37.7878271137225/ -122.408384275542)
156238634,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/22/2015,13:45,SOUTHERN,NONE,3RD ST / MISSION ST,-122.4020277,37.78624835,(37.7862483456629/ -122.402027706948)
150832256,ASSAULT,BATTERY,Tuesday,9/22/2015,13:38,MISSION,ARREST/ BOOKED,2300 Block of 16TH ST,-122.4095299,37.76571844,(37.7657184395282/ -122.409529913278)
150833511,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Tuesday,9/22/2015,13:30,TARAVAL,NONE,0 Block of MANOR DR,-122.4646305,37.72730332,(37.7273033225073/ -122.464630527137)
156234955,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/22/2015,13:30,NORTHERN,NONE,100 Block of LARKIN ST,-122.4166077,37.77913875,(37.7791387543353/ -122.416607695115)
150833511,ASSAULT,THREATS AGAINST LIFE,Tuesday,9/22/2015,13:30,TARAVAL,NONE,0 Block of MANOR DR,-122.4646305,37.72730332,(37.7273033225073/ -122.464630527137)
150832074,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/22/2015,13:26,BAYVIEW,ARREST/ BOOKED,NEWHALL ST / MCKINNON AV,-122.3910903,37.73690857,(37.7369085657287/ -122.391090325597)
150832234,KIDNAPPING,FALSE IMPRISONMENT,Tuesday,9/22/2015,13:25,BAYVIEW,ARREST/ BOOKED,EVANS AV / PHELPS ST,-122.3884568,37.74298303,(37.7429830266541/ -122.388456834121)
150832234,ROBBERY,ROBBERY ON THE STREET/ STRONGARM,Tuesday,9/22/2015,13:25,BAYVIEW,ARREST/ BOOKED,EVANS AV / PHELPS ST,-122.3884568,37.74298303,(37.7429830266541/ -122.388456834121)
156234397,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,9/22/2015,13:25,CENTRAL,NONE,DAVIS ST / BROADWAY ST,-122.3986991,37.79888003,(37.7988800262599/ -122.398699116407)
150832234,OTHER OFFENSES,CONSPIRACY,Tuesday,9/22/2015,13:25,BAYVIEW,ARREST/ BOOKED,EVANS AV / PHELPS ST,-122.3884568,37.74298303,(37.7429830266541/ -122.388456834121)
150832234,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,9/22/2015,13:25,BAYVIEW,ARREST/ BOOKED,EVANS AV / PHELPS ST,-122.3884568,37.74298303,(37.7429830266541/ -122.388456834121)
150832529,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,9/22/2015,13:20,TARAVAL,NONE,1900 Block of 42ND AV,-122.5009903,37.75033476,(37.7503347598201/ -122.500990298409)
150831929,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/22/2015,13:08,MISSION,ARREST/ BOOKED,MISSION ST / 15TH ST,-122.4198279,37.76667376,(37.7666737551835/ -122.419827929961)
150832165,FRAUD,FALSE ID TO PEACE OFFICER,Tuesday,9/22/2015,13:05,CENTRAL,ARREST/ BOOKED,700 Block of POST ST,-122.4142014,37.78761094,(37.7876109394648/ -122.41420144235)
150832165,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,9/22/2015,13:05,CENTRAL,ARREST/ BOOKED,700 Block of POST ST,-122.4142014,37.78761094,(37.7876109394648/ -122.41420144235)
150832165,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,9/22/2015,13:05,CENTRAL,ARREST/ BOOKED,700 Block of POST ST,-122.4142014,37.78761094,(37.7876109394648/ -122.41420144235)
150832030,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,13:00,MISSION,NONE,400 Block of GUERRERO ST,-122.4241469,37.76395301,(37.763953010283/ -122.424146866925)
150832030,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Tuesday,9/22/2015,13:00,MISSION,NONE,400 Block of GUERRERO ST,-122.4241469,37.76395301,(37.763953010283/ -122.424146866925)
156235301,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/22/2015,13:00,PARK,NONE,700 Block of SCOTT ST,-122.4364828,37.77660313,(37.7766031319497/ -122.436482817494)
150878868,FRAUD,CREDIT CARD/ THEFT BY USE OF,Tuesday,9/22/2015,12:54,PARK,NONE,1800 Block of FELL ST,-122.4483471,37.77273688,(37.7727368789292/ -122.448347056211)
150835181,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,9/22/2015,12:49,BAYVIEW,ARREST/ BOOKED,3RD ST / LECONTE AV,-122.3974809,37.71883544,(37.7188354421048/ -122.397480899382)
150831822,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/22/2015,12:47,NORTHERN,ARREST/ BOOKED,POLK ST / OFARRELL ST,-122.4195496,37.78495901,(37.7849590112628/ -122.419549568783)
150831838,MISSING PERSON,FOUND PERSON,Tuesday,9/22/2015,12:43,MISSION,ARREST/ BOOKED,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150831838,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,9/22/2015,12:43,MISSION,ARREST/ BOOKED,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150832591,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/22/2015,12:40,NORTHERN,NONE,200 Block of OAK ST,-122.4233711,37.77486663,(37.774866634941/ -122.423371067788)
150832068,WARRANTS,WARRANT ARREST,Tuesday,9/22/2015,12:39,TENDERLOIN,ARREST/ BOOKED,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,(37.7799444052046/ -122.414317857881)
150832068,WARRANTS,ENROUTE TO ADULT AUTHORITY,Tuesday,9/22/2015,12:39,TENDERLOIN,ARREST/ BOOKED,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,(37.7799444052046/ -122.414317857881)
150831850,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,12:36,TARAVAL,NONE,0 Block of STRATFORD DR,-122.4734654,37.72380172,(37.7238017236034/ -122.473465365097)
150839525,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/22/2015,12:20,PARK,NONE,BUENAVISTAWEST AV / WALLER ST,-122.4427648,37.76966019,(37.7696601882348/ -122.442764781005)
150832137,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,12:10,CENTRAL,NONE,CHESTNUT ST / HYDE ST,-122.4197994,37.80292521,(37.8029252064148/ -122.419799431133)
150841859,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,9/22/2015,12:00,MISSION,NONE,16TH ST / MISSION ST,-122.4196718,37.76505012,(37.7650501214668/ -122.419671780296)
150832751,FRAUD,CREDIT CARD/ THEFT BY USE OF,Tuesday,9/22/2015,12:00,INGLESIDE,NONE,4000 Block of MISSION ST,-122.4279301,37.73221449,(37.7322144934669/ -122.4279300515)
150832977,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,12:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,(37.7725405391593/ -122.466204667893)
156244261,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,9/22/2015,12:00,RICHMOND,NONE,4500 Block of CABRILLO ST,-122.5073689,37.77343691,(37.7734369056618/ -122.507368948946)
150832751,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,9/22/2015,12:00,INGLESIDE,NONE,4000 Block of MISSION ST,-122.4279301,37.73221449,(37.7322144934669/ -122.4279300515)
150832187,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,12:00,CENTRAL,NONE,300 Block of THE EMBARCADERONORTH ST,-122.3963744,37.79805325,(37.7980532528058/ -122.396374439116)
150834967,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,9/22/2015,12:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336,(37.7256933575703/ -122.452289660492)
156234450,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,12:00,CENTRAL,NONE,100 Block of BAY ST,-122.4083374,37.80622161,(37.8062216124785/ -122.408337388509)
150832632,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,9/22/2015,12:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336,(37.7256933575703/ -122.452289660492)
150832002,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/22/2015,12:00,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502,(37.8084350175869/ -122.410774214375)
150831690,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,9/22/2015,11:46,MISSION,NONE,100 Block of GUERRERO ST,-122.4246677,37.76941497,(37.769414974373/ -122.424667736344)
150831606,NON-CRIMINAL,CIVIL SIDEWALKS/ WARNING,Tuesday,9/22/2015,11:45,SOUTHERN,NONE,300 Block of MARKET ST,-122.3977422,37.79198058,(37.7919805766981/ -122.397742235773)
156234466,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,11:40,CENTRAL,NONE,NORTHPOINT ST / MASON ST,-122.4137895,37.80655265,(37.8065526528708/ -122.413789467437)
150831559,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/22/2015,11:40,SOUTHERN,UNFOUNDED,1600 Block of MISSION ST,-122.4191057,37.77198577,(37.7719857711361/ -122.419105740752)
150831628,WARRANTS,WARRANT ARREST,Tuesday,9/22/2015,11:35,CENTRAL,NONE,500 Block of MONTGOMERY ST,-122.4030261,37.7944564,(37.7944564013948/ -122.403026088419)
150831628,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,9/22/2015,11:35,CENTRAL,NONE,500 Block of MONTGOMERY ST,-122.4030261,37.7944564,(37.7944564013948/ -122.403026088419)
150831628,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,9/22/2015,11:35,CENTRAL,NONE,500 Block of MONTGOMERY ST,-122.4030261,37.7944564,(37.7944564013948/ -122.403026088419)
156234648,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/22/2015,11:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
150832052,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,11:30,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189,(37.804271887891/ -122.44827840533)
150831521,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Tuesday,9/22/2015,11:30,PARK,NONE,400 Block of BELVEDERE ST,-122.4484258,37.76460745,(37.7646074544708/ -122.448425806281)
150834020,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/22/2015,11:23,BAYVIEW,NONE,1200 Block of 3RD ST,-122.3895176,37.77246824,(37.7724682400061/ -122.389517648036)
150831612,NON-CRIMINAL,DEATH REPORT/ CAUSE UNKNOWN,Tuesday,9/22/2015,11:23,NORTHERN,NONE,400 Block of OCTAVIA ST,-122.4245791,37.77592613,(37.7759261335638/ -122.42457908238)
156236343,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,11:15,INGLESIDE,NONE,PRENTISS ST / TOMPKINS AV,-122.4122404,37.73700122,(37.7370012233586/ -122.412240375601)
156238985,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/22/2015,11:14,SOUTHERN,NONE,600 Block of MISSION ST,-122.4008609,37.78709052,(37.7870905204825/ -122.400860907814)
150831662,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,11:11,NORTHERN,NONE,2100 Block of FILLMORE ST,-122.4338668,37.78938922,(37.7893892227178/ -122.4338668246)
150831509,ASSAULT,BATTERY,Tuesday,9/22/2015,11:08,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113,(37.7817511307229/ -122.411071423064)
150831509,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,9/22/2015,11:08,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113,(37.7817511307229/ -122.411071423064)
150832212,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/22/2015,11:00,NORTHERN,NONE,100 Block of LARKIN ST,-122.4166077,37.77913875,(37.7791387543353/ -122.416607695115)
150831781,MISSING PERSON,MISSING JUVENILE,Tuesday,9/22/2015,11:00,PARK,NONE,500 Block of CENTRAL AV,-122.4444322,37.77463542,(37.7746354223627/ -122.444432207954)
150849900,OTHER OFFENSES,FRAUDULENT GAME OR TRICK/ OBTAINING MONEY OR PROPERTY,Tuesday,9/22/2015,11:00,BAYVIEW,NONE,500 Block of ARKANSAS ST,-122.3981608,37.7586178,(37.7586178012747/ -122.398160771434)
150831781,MISSING PERSON,FOUND PERSON,Tuesday,9/22/2015,11:00,PARK,NONE,500 Block of CENTRAL AV,-122.4444322,37.77463542,(37.7746354223627/ -122.444432207954)
150841489,ASSAULT,BATTERY,Tuesday,9/22/2015,11:00,MISSION,NONE,2000 Block of MARKET ST,-122.4269556,37.76924706,(37.769247063207/ -122.426955631709)
150833630,BURGLARY,BURGLARY OF RESIDENCE/ UNLAWFUL ENTRY,Tuesday,9/22/2015,11:00,INGLESIDE,NONE,900 Block of ELLSWORTH ST,-122.4165174,37.73301039,(37.7330103867416/ -122.416517427405)
150854573,BURGLARY,BURGLARY OF FLAT/ UNLAWFUL ENTRY,Tuesday,9/22/2015,11:00,NORTHERN,NONE,2900 Block of WEBSTER ST,-122.4340114,37.79776426,(37.797764263918/ -122.434011371784)
150838050,ASSAULT,BATTERY,Tuesday,9/22/2015,11:00,BAYVIEW,NONE,800 Block of SILVER AV,-122.4189314,37.72903103,(37.7290310292149/ -122.418931444009)
150831571,SEX OFFENSES/ FORCIBLE,SEXUAL BATTERY,Tuesday,9/22/2015,10:58,TENDERLOIN,NONE,100 Block of JONES ST,-122.4122498,37.78255633,(37.782556330202/ -122.412249767634)
150837905,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,9/22/2015,10:50,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294,(37.7850629421661/ -122.406520987144)
156235373,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/22/2015,10:45,NORTHERN,NONE,2400 Block of GREENWICH ST,-122.4400039,37.7984811,(37.7984811036926/ -122.440003892274)
150831753,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,9/22/2015,10:30,BAYVIEW,NONE,1800 Block of OAKDALE AV,-122.3945658,37.73706577,(37.7370657700508/ -122.394565756376)
150831935,ASSAULT,THREATS AGAINST LIFE,Tuesday,9/22/2015,10:30,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,(37.7841893501425/ -122.407633520742)
150831935,TRESPASS,TRESPASSING,Tuesday,9/22/2015,10:30,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935,(37.7841893501425/ -122.407633520742)
150831333,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,9/22/2015,10:16,SOUTHERN,ARREST/ BOOKED,400 Block of 7TH ST,-122.4051182,37.77465348,(37.7746534767072/ -122.405118197249)
156234789,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,10:10,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
150831242,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/22/2015,10:08,TARAVAL,ARREST/ CITED,SUNSET BL / LAKE MERCED BL,-122.4934685,37.72959507,(37.7295950708457/ -122.493468495006)
150831327,TRESPASS,TRESPASSING,Tuesday,9/22/2015,10:06,CENTRAL,NONE,100 Block of PINE ST,-122.3991759,37.79227742,(37.7922774162948/ -122.39917586354)
150832836,NON-CRIMINAL,STAY AWAY OR COURT ORDER/ NON-DV RELATED,Tuesday,9/22/2015,10:06,CENTRAL,ARREST/ BOOKED,400 Block of STOCKTON ST,-122.4069776,37.7899181,(37.789918101686/ -122.406977563692)
150831402,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/22/2015,10:06,SOUTHERN,NONE,400 Block of BERRY ST,-122.3982227,37.77201612,(37.7720161231813/ -122.3982226939)
150832648,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,9/22/2015,10:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,(37.8096707013239/ -122.365565425353)
150834791,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,10:00,MISSION,NONE,100 Block of GUERRERO ST,-122.4245824,37.76854434,(37.768544340731/ -122.424582398809)
150833599,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,9/22/2015,10:00,NORTHERN,NONE,BUCHANAN ST / CLAY ST,-122.4309172,37.79112975,(37.7911297518172/ -122.430917210951)
150832262,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,10:00,CENTRAL,NONE,MASON ST / BEACH ST,-122.4139796,37.80748077,(37.8074807657832/ -122.413979577586)
150833351,LARCENY/THEFT,GRAND THEFT BICYCLE,Tuesday,9/22/2015,10:00,SOUTHERN,NONE,100 Block of 3RD ST,-122.4016923,37.78606467,(37.7860646749873/ -122.401692264348)
156236387,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/22/2015,10:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.4522897,37.72569336,(37.7256933575703/ -122.452289660492)
156242124,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/22/2015,10:00,NORTHERN,NONE,WEBSTER ST / GEARY BL,-122.4312069,37.78456812,(37.7845681170336/ -122.431206932079)
150831264,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,9:55,CENTRAL,NONE,0 Block of CLAY ST,-122.3961706,37.79548699,(37.7954869937274/ -122.39617056066)
150831195,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/22/2015,9:50,MISSION,NONE,500 Block of FLORIDA ST,-122.4112164,37.76232062,(37.7623206159303/ -122.411216405781)
150833862,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/22/2015,9:45,PARK,NONE,200 Block of PIERCE ST,-122.4338986,37.77215457,(37.7721545740792/ -122.43389861042)
150831286,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,9:43,MISSION,NONE,2700 Block of MISSION ST,-122.4184492,37.75302675,(37.7530267515876/ -122.41844919178)
150831173,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,9/22/2015,9:42,RICHMOND,ARREST/ BOOKED,200 Block of 27TH AV,-122.4872863,37.78469609,(37.7846960912645/ -122.487286329731)
150831173,ASSAULT,BATTERY/ FORMER SPOUSE OR DATING RELATIONSHIP,Tuesday,9/22/2015,9:42,RICHMOND,ARREST/ BOOKED,200 Block of 27TH AV,-122.4872863,37.78469609,(37.7846960912645/ -122.487286329731)
150831173,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,9/22/2015,9:42,RICHMOND,ARREST/ BOOKED,200 Block of 27TH AV,-122.4872863,37.78469609,(37.7846960912645/ -122.487286329731)
150831305,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,9/22/2015,9:40,INGLESIDE,ARREST/ BOOKED,0 Block of SENECA AV,-122.4405463,37.71793907,(37.7179390663701/ -122.440546313685)
150831305,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/22/2015,9:40,INGLESIDE,ARREST/ BOOKED,0 Block of SENECA AV,-122.4405463,37.71793907,(37.7179390663701/ -122.440546313685)
150842089,SEX OFFENSES/ FORCIBLE,SEXUAL BATTERY,Tuesday,9/22/2015,9:30,TARAVAL,NONE,1800 Block of VICENTE ST,-122.4856038,37.73882143,(37.7388214326705/ -122.48560378101)
150832159,MISSING PERSON,MISSING ADULT,Tuesday,9/22/2015,9:30,MISSION,NONE,3500 Block of CESAR CHAVEZ ST,-122.4208327,37.74799945,(37.7479994493226/ -122.420832650303)
150831236,OTHER OFFENSES,INDECENT EXPOSURE,Tuesday,9/22/2015,9:30,RICHMOND,NONE,BALBOA ST / 32ND AV,-122.4919581,37.77595927,(37.7759592691636/ -122.491958145566)
150832115,ASSAULT,THREATS AGAINST LIFE,Tuesday,9/22/2015,9:30,CENTRAL,NONE,1000 Block of KEARNY ST,-122.4052986,37.79734225,(37.7973422539249/ -122.405298630562)
150831098,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/22/2015,9:30,BAYVIEW,ARREST/ BOOKED,OAKDALE AV / QUINT ST,-122.3959482,37.73778368,(37.7377836782445/ -122.395948175202)
150831565,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Tuesday,9/22/2015,9:25,INGLESIDE,NONE,400 Block of ARLINGTON ST,-122.4293025,37.73521383,(37.7352138289885/ -122.429302522016)
150831816,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,9:15,PARK,UNFOUNDED,100 Block of JOHNFKENNEDY DR,-122.4575076,37.77113324,(37.7711332354432/ -122.457507583541)
156235044,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/22/2015,9:15,PARK,NONE,1200 Block of 2ND AV,-122.4589157,37.76481441,(37.7648144111372/ -122.458915650574)
150831076,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/22/2015,9:14,RICHMOND,NONE,2300 Block of POST ST,-122.4407608,37.78423711,(37.7842371111665/ -122.440760813886)
150831145,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/22/2015,9:13,MISSION,NONE,1500 Block of SOUTH VAN NESS AV,-122.4159768,37.7486788,(37.7486787980435/ -122.415976813531)
150831139,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/22/2015,9:10,MISSION,ARREST/ BOOKED,0 Block of COLLINGWOOD ST,-122.4362469,37.76147658,(37.7614765846451/ -122.436246937814)
150831139,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/22/2015,9:10,MISSION,ARREST/ BOOKED,0 Block of COLLINGWOOD ST,-122.4362469,37.76147658,(37.7614765846451/ -122.436246937814)
150831054,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Tuesday,9/22/2015,9:06,TENDERLOIN,ARREST/ BOOKED,300 Block of TURK ST,-122.4148786,37.7826335,(37.7826335031541/ -122.41487855905)
150831054,WARRANTS,WARRANT ARREST,Tuesday,9/22/2015,9:06,TENDERLOIN,ARREST/ BOOKED,300 Block of TURK ST,-122.4148786,37.7826335,(37.7826335031541/ -122.41487855905)
150833812,MISSING PERSON,MISSING ADULT,Tuesday,9/22/2015,9:00,PARK,NONE,1400 Block of GROVE ST,-122.4404831,37.7755529,(37.7755529016833/ -122.440483106998)
150831684,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/22/2015,9:00,INGLESIDE,NONE,CHENERY ST / BROMPTON AV,-122.4347166,37.73461804,(37.7346180433548/ -122.434716603862)
150831684,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,9/22/2015,9:00,INGLESIDE,NONE,CHENERY ST / BROMPTON AV,-122.4347166,37.73461804,(37.7346180433548/ -122.434716603862)
150838997,MISSING PERSON,MISSING ADULT,Tuesday,9/22/2015,9:00,RICHMOND,NONE,200 Block of 20TH AV,-122.4796511,37.78317202,(37.7831720163337/ -122.479651067546)
150834092,RUNAWAY,RUNAWAY,Tuesday,9/22/2015,9:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.4079992,37.77782417,(37.7778241673064/ -122.407999186749)
150834092,MISSING PERSON,FOUND PERSON,Tuesday,9/22/2015,9:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.4079992,37.77782417,(37.7778241673064/ -122.407999186749)
150833812,MISSING PERSON,FOUND PERSON,Tuesday,9/22/2015,9:00,PARK,NONE,1400 Block of GROVE ST,-122.4404831,37.7755529,(37.7755529016833/ -122.440483106998)
150833812,NON-CRIMINAL,CASE CLOSURE,Tuesday,9/22/2015,9:00,PARK,NONE,1400 Block of GROVE ST,-122.4404831,37.7755529,(37.7755529016833/ -122.440483106998)
150838997,MISSING PERSON,FOUND PERSON,Tuesday,9/22/2015,9:00,RICHMOND,NONE,200 Block of 20TH AV,-122.4796511,37.78317202,(37.7831720163337/ -122.479651067546)
150839484,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/22/2015,9:00,RICHMOND,NONE,DIVISADERO ST / PACIFIC AV,-122.4413342,37.79251071,(37.7925107135302/ -122.441334183096)
